"Year","City","Main Section","Sub-Section","Value"
1994,"Sydney","General: Domestic Purchasing Power","Net (New York = 100)",74.5251396648045
1994,"Taipei","General: Domestic Purchasing Power","Gross (New York = 100)",68.5330347144457
1994,"Taipei","General: Domestic Purchasing Power","Net (New York = 100)",77.9888268156425
1994,"Tel Aviv","General: Domestic Purchasing Power","Gross (New York = 100)",50.2799552071669
1994,"Tel Aviv","General: Domestic Purchasing Power","Net (New York = 100)",45.5865921787709
1994,"Tokyo","General: Domestic Purchasing Power","Gross (New York = 100)",76.0358342665174
1994,"Tokyo","General: Domestic Purchasing Power","Net (New York = 100)",64.1340782122905
1994,"Toronto","General: Domestic Purchasing Power","Gross (New York = 100)",115.341545352744
1994,"Toronto","General: Domestic Purchasing Power","Net (New York = 100)",109.832402234637
1994,"Vienna","General: Domestic Purchasing Power","Gross (New York = 100)",95.7446808510638
1994,"Vienna","General: Domestic Purchasing Power","Net (New York = 100)",82.2346368715084
1994,"Zurich","General: Domestic Purchasing Power","Gross (New York = 100)",112.765957446809
1994,"Zurich","General: Domestic Purchasing Power","Net (New York = 100)",111.731843575419
1997,"Abu Dhabi","General: Domestic Purchasing Power","Gross (New York = 100)",37.4866879659212
1997,"Abu Dhabi","General: Domestic Purchasing Power","Net (New York = 100)",50
1997,"Amsterdam","General: Domestic Purchasing Power","Gross (New York = 100)",83.0670926517572
1997,"Amsterdam","General: Domestic Purchasing Power","Net (New York = 100)",77.1523178807947
1997,"Athens","General: Domestic Purchasing Power","Gross (New York = 100)",52.7156549520767
1997,"Athens","General: Domestic Purchasing Power","Net (New York = 100)",54.7461368653422
1997,"Bangkok","General: Domestic Purchasing Power","Gross (New York = 100)",22.6837060702875
1997,"Bangkok","General: Domestic Purchasing Power","Net (New York = 100)",28.3664459161148
1997,"Berlin","General: Domestic Purchasing Power","Gross (New York = 100)",98.5090521831736
1997,"Berlin","General: Domestic Purchasing Power","Net (New York = 100)",80.6843267108168
1997,"Bogotá","General: Domestic Purchasing Power","Gross (New York = 100)",27.90202342918
1997,"Bogotá","General: Domestic Purchasing Power","Net (New York = 100)",34.2163355408389
1997,"Brussels","General: Domestic Purchasing Power","Gross (New York = 100)",95.5271565495208
1997,"Brussels","General: Domestic Purchasing Power","Net (New York = 100)",74.1721854304636
1997,"Budapest","General: Domestic Purchasing Power","Gross (New York = 100)",14.2705005324814
1997,"Budapest","General: Domestic Purchasing Power","Net (New York = 100)",13.0242825607064
1997,"Buenos Aires","General: Domestic Purchasing Power","Gross (New York = 100)",38.4451544195953
1997,"Buenos Aires","General: Domestic Purchasing Power","Net (New York = 100)",42.6048565121413
1997,"Caracas","General: Domestic Purchasing Power","Gross (New York = 100)",14.2705005324814
1997,"Caracas","General: Domestic Purchasing Power","Net (New York = 100)",18.4326710816777
1997,"Chicago","General: Domestic Purchasing Power","Gross (New York = 100)",94.888178913738
1997,"Chicago","General: Domestic Purchasing Power","Net (New York = 100)",102.649006622517
1997,"Copenhagen","General: Domestic Purchasing Power","Gross (New York = 100)",92.7582534611289
1997,"Copenhagen","General: Domestic Purchasing Power","Net (New York = 100)",72.9580573951435
1997,"Dublin","General: Domestic Purchasing Power","Gross (New York = 100)",70.7135250266241
1997,"Dublin","General: Domestic Purchasing Power","Net (New York = 100)",70.5298013245033
1997,"Frankfurt","General: Domestic Purchasing Power","Gross (New York = 100)",96.5921192758253
1997,"Frankfurt","General: Domestic Purchasing Power","Net (New York = 100)",80.1324503311258
1997,"Geneva","General: Domestic Purchasing Power","Gross (New York = 100)",107.880724174654
1997,"Geneva","General: Domestic Purchasing Power","Net (New York = 100)",104.635761589404
1997,"Helsinki","General: Domestic Purchasing Power","Gross (New York = 100)",59.2119275825346
1997,"Helsinki","General: Domestic Purchasing Power","Net (New York = 100)",53.0905077262693
1997,"Hong Kong","General: Domestic Purchasing Power","Gross (New York = 100)",47.7103301384452
1997,"Hong Kong","General: Domestic Purchasing Power","Net (New York = 100)",60.2649006622517
1997,"Houston","General: Domestic Purchasing Power","Gross (New York = 100)",99.7870074547391
1997,"Houston","General: Domestic Purchasing Power","Net (New York = 100)",108.498896247241
1997,"Istanbul","General: Domestic Purchasing Power","Gross (New York = 100)",40.0425985090522
1997,"Istanbul","General: Domestic Purchasing Power","Net (New York = 100)",35.8719646799117
1997,"Jakarta","General: Domestic Purchasing Power","Gross (New York = 100)",15.3354632587859
1997,"Jakarta","General: Domestic Purchasing Power","Net (New York = 100)",18.5430463576159
1997,"Johannesburg","General: Domestic Purchasing Power","Gross (New York = 100)",53.9936102236422
1997,"Johannesburg","General: Domestic Purchasing Power","Net (New York = 100)",50
1997,"Kuala Lumpur","General: Domestic Purchasing Power","Gross (New York = 100)",37.1671991480298
1997,"Kuala Lumpur","General: Domestic Purchasing Power","Net (New York = 100)",42.1633554083885
1997,"Lisbon","General: Domestic Purchasing Power","Gross (New York = 100)",47.1778487752929
1997,"Lisbon","General: Domestic Purchasing Power","Net (New York = 100)",50.2207505518764
1997,"London","General: Domestic Purchasing Power","Gross (New York = 100)",61.1288604898829
1997,"London","General: Domestic Purchasing Power","Net (New York = 100)",63.0242825607064
1997,"Los Angeles","General: Domestic Purchasing Power","Gross (New York = 100)",103.301384451544
1997,"Los Angeles","General: Domestic Purchasing Power","Net (New York = 100)",110.37527593819
1997,"Luxembourg","General: Domestic Purchasing Power","Gross (New York = 100)",111.075612353568
1997,"Luxembourg","General: Domestic Purchasing Power","Net (New York = 100)",117.991169977925
1997,"Madrid","General: Domestic Purchasing Power","Gross (New York = 100)",63.5782747603834
1997,"Madrid","General: Domestic Purchasing Power","Net (New York = 100)",68.1015452538631
1997,"Manama","General: Domestic Purchasing Power","Gross (New York = 100)",37.8061767838126
1997,"Manama","General: Domestic Purchasing Power","Net (New York = 100)",48.0132450331126
1997,"Manila","General: Domestic Purchasing Power","Gross (New York = 100)",11.8210862619808
1997,"Manila","General: Domestic Purchasing Power","Net (New York = 100)",13.5761589403974
1997,"Mexico City","General: Domestic Purchasing Power","Gross (New York = 100)",15.122470713525
1997,"Mexico City","General: Domestic Purchasing Power","Net (New York = 100)",18.1015452538631
1997,"Milan","General: Domestic Purchasing Power","Gross (New York = 100)",72.09797657082
1997,"Milan","General: Domestic Purchasing Power","Net (New York = 100)",64.7902869757175
1997,"Montreal","General: Domestic Purchasing Power","Gross (New York = 100)",93.9297124600639
1997,"Montreal","General: Domestic Purchasing Power","Net (New York = 100)",84.7682119205298
1997,"Moscow","General: Domestic Purchasing Power","Gross (New York = 100)",7.56123535676251
1997,"Moscow","General: Domestic Purchasing Power","Net (New York = 100)",8.05739514348786
1997,"Mumbai","General: Domestic Purchasing Power","Gross (New York = 100)",2.0234291799787
1997,"Mumbai","General: Domestic Purchasing Power","Net (New York = 100)",13.6865342163355
1997,"Nairobi","General: Domestic Purchasing Power","Gross (New York = 100)",6.0702875399361
1997,"Nairobi","General: Domestic Purchasing Power","Net (New York = 100)",6.95364238410596
1997,"New York","General: Domestic Purchasing Power","Gross (New York = 100)",100
1997,"New York","General: Domestic Purchasing Power","Net (New York = 100)",100
1997,"Nicosia","General: Domestic Purchasing Power","Gross (New York = 100)",59.1054313099041
1997,"Nicosia","General: Domestic Purchasing Power","Net (New York = 100)",63.5761589403974
1997,"Oslo","General: Domestic Purchasing Power","Gross (New York = 100)",68.6900958466454
1997,"Oslo","General: Domestic Purchasing Power","Net (New York = 100)",63.6865342163356
1997,"Panama","General: Domestic Purchasing Power","Gross (New York = 100)",28.2215122470714
1997,"Panama","General: Domestic Purchasing Power","Net (New York = 100)",32.1192052980132
1997,"Paris","General: Domestic Purchasing Power","Gross (New York = 100)",64.643237486688
1997,"Paris","General: Domestic Purchasing Power","Net (New York = 100)",61.2582781456954
1997,"Prague","General: Domestic Purchasing Power","Gross (New York = 100)",24.1746538871139
1997,"Prague","General: Domestic Purchasing Power","Net (New York = 100)",24.6136865342163
1997,"Rio de Janeiro","General: Domestic Purchasing Power","Gross (New York = 100)",28.7539936102236
1997,"Rio de Janeiro","General: Domestic Purchasing Power","Net (New York = 100)",33.5540838852097
1997,"São Paulo","General: Domestic Purchasing Power","Gross (New York = 100)",35.9957401490948
1997,"São Paulo","General: Domestic Purchasing Power","Net (New York = 100)",41.6114790286976
1997,"Seoul","General: Domestic Purchasing Power","Gross (New York = 100)",42.0660276890309
1997,"Seoul","General: Domestic Purchasing Power","Net (New York = 100)",46.4679911699779
1997,"Shanghai","General: Domestic Purchasing Power","Gross (New York = 100)",6.70926517571885
1997,"Shanghai","General: Domestic Purchasing Power","Net (New York = 100)",8.60927152317881
1997,"Stockholm","General: Domestic Purchasing Power","Gross (New York = 100)",65.0692225772098
1997,"Stockholm","General: Domestic Purchasing Power","Net (New York = 100)",56.8432671081678
1997,"Sydney","General: Domestic Purchasing Power","Gross (New York = 100)",69.75505857295
1997,"Sydney","General: Domestic Purchasing Power","Net (New York = 100)",71.7439293598234
1997,"Taipei","General: Domestic Purchasing Power","Gross (New York = 100)",50.1597444089457
1997,"Taipei","General: Domestic Purchasing Power","Net (New York = 100)",59.4922737306843
1997,"Tel Aviv","General: Domestic Purchasing Power","Gross (New York = 100)",49.2012779552716
1997,"Tel Aviv","General: Domestic Purchasing Power","Net (New York = 100)",51.766004415011
1997,"Tokyo","General: Domestic Purchasing Power","Gross (New York = 100)",74.0149094781683
1997,"Tokyo","General: Domestic Purchasing Power","Net (New York = 100)",81.4569536423841
1997,"Toronto","General: Domestic Purchasing Power","Gross (New York = 100)",96.1661341853035
1997,"Toronto","General: Domestic Purchasing Power","Net (New York = 100)",91.9426048565122
1997,"Vienna","General: Domestic Purchasing Power","Gross (New York = 100)",82.321618743344
1997,"Vienna","General: Domestic Purchasing Power","Net (New York = 100)",80.3532008830022
1997,"Warsaw","General: Domestic Purchasing Power","Gross (New York = 100)",17.4653887113951
1997,"Warsaw","General: Domestic Purchasing Power","Net (New York = 100)",18.8741721854305
1997,"Zurich","General: Domestic Purchasing Power","Gross (New York = 100)",106.496272630458
1997,"Zurich","General: Domestic Purchasing Power","Net (New York = 100)",110.37527593819
2000,"Abu Dhabi","General: Domestic Purchasing Power","Gross (New York = 100)",48.1865284974093
2000,"Abu Dhabi","General: Domestic Purchasing Power","Net (New York = 100)",67.5213675213675
2000,"Amsterdam","General: Domestic Purchasing Power","Gross (New York = 100)",89.119170984456
2000,"Amsterdam","General: Domestic Purchasing Power","Net (New York = 100)",84.9358974358974
2000,"Athens","General: Domestic Purchasing Power","Gross (New York = 100)",51.8134715025907
2000,"Athens","General: Domestic Purchasing Power","Net (New York = 100)",56.6239316239316
2000,"Auckland","General: Domestic Purchasing Power","Gross (New York = 100)",63.0051813471503
2000,"Auckland","General: Domestic Purchasing Power","Net (New York = 100)",69.9786324786325
2000,"Bangkok","General: Domestic Purchasing Power","Gross (New York = 100)",20
2000,"Bangkok","General: Domestic Purchasing Power","Net (New York = 100)",25.8547008547009
2000,"Barcelona","General: Domestic Purchasing Power","Gross (New York = 100)",68.2901554404145
2000,"Barcelona","General: Domestic Purchasing Power","Net (New York = 100)",79.4871794871795
2000,"Berlin","General: Domestic Purchasing Power","Gross (New York = 100)",103.316062176166
2000,"Berlin","General: Domestic Purchasing Power","Net (New York = 100)",89.2094017094017
2000,"Bogotá","General: Domestic Purchasing Power","Gross (New York = 100)",24.1450777202073
2000,"Bogotá","General: Domestic Purchasing Power","Net (New York = 100)",31.0897435897436
2000,"Brussels","General: Domestic Purchasing Power","Gross (New York = 100)",105.077720207254
2000,"Brussels","General: Domestic Purchasing Power","Net (New York = 100)",82.2649572649573
2000,"Budapest","General: Domestic Purchasing Power","Gross (New York = 100)",14.8186528497409
2000,"Budapest","General: Domestic Purchasing Power","Net (New York = 100)",14.8504273504274
2000,"Buenos Aires","General: Domestic Purchasing Power","Gross (New York = 100)",43.419689119171
2000,"Buenos Aires","General: Domestic Purchasing Power","Net (New York = 100)",50
2000,"Caracas","General: Domestic Purchasing Power","Gross (New York = 100)",15.7512953367876
2000,"Caracas","General: Domestic Purchasing Power","Net (New York = 100)",21.0470085470085
2000,"Chicago","General: Domestic Purchasing Power","Gross (New York = 100)",93.5751295336788
2000,"Chicago","General: Domestic Purchasing Power","Net (New York = 100)",99.2521367521368
2000,"Copenhagen","General: Domestic Purchasing Power","Gross (New York = 100)",103.316062176166
2000,"Copenhagen","General: Domestic Purchasing Power","Net (New York = 100)",80.0213675213675
2000,"Dublin","General: Domestic Purchasing Power","Gross (New York = 100)",82.9015544041451
2000,"Dublin","General: Domestic Purchasing Power","Net (New York = 100)",89.2094017094017
2000,"Frankfurt","General: Domestic Purchasing Power","Gross (New York = 100)",97.9274611398964
2000,"Frankfurt","General: Domestic Purchasing Power","Net (New York = 100)",86.431623931624
2000,"Geneva","General: Domestic Purchasing Power","Gross (New York = 100)",106.528497409326
2000,"Geneva","General: Domestic Purchasing Power","Net (New York = 100)",102.029914529915
2000,"Helsinki","General: Domestic Purchasing Power","Gross (New York = 100)",67.8756476683938
2000,"Helsinki","General: Domestic Purchasing Power","Net (New York = 100)",66.025641025641
2000,"Hong Kong","General: Domestic Purchasing Power","Gross (New York = 100)",53.7823834196891
2000,"Hong Kong","General: Domestic Purchasing Power","Net (New York = 100)",69.3376068376069
